,edad,genero,ingresos,altura,ciudad,niv_edu,hijos
59587,24,F,91428.0,1.96,New York,Master,5
59588,30,M,28824.0,1.83,Houston,Bachelor,3
59589,22,M,65904.0,1.81,Los Angeles,Bachelor,1
59590,5,M,72720.0,1.7,Los Angeles,PhD,5
59591,72,M,20846.0,1.66,Chicago,Master,1
59592,53,M,192860.0,1.8,Chicago,Bachelor,2
59593,32,F,81460.0,1.52,Phoenix,n/e,2
59594,68,F,59853.0,1.99,Phoenix,Master,5
59595,97,F,81829.0,1.69,Los Angeles,Master,4
59596,42,M,43238.0,1.67,Los Angeles,PhD,2
59597,91,M,25661.0,1.95,Houston,Master,3
59598,157,M,156446.0,1.91,Chicago,Master,2
59599,8,M,22280.0,1.75,Los Angeles,PhD,4
59600,99,F,52151.0,1.61,New York,Bachelor,1
59601,53,M,169302.0,1.54,Chicago,Master,2
59602,98,F,91823.0,1.87,Los Angeles,PhD,3
59603,93,F,36291.0,1.58,New York,n/e,3
59604,74,M,75412.0,1.61,New York,Bachelor,3
59605,39,F,99919.0,1.83,Los Angeles,PhD,1
59606,27,M,48891.0,1.72,Chicago,Bachelor,3
59607,75,M,66385.0,1.68,New York,PhD,2
59608,14,F,94187.0,1.61,Phoenix,n/e,3
59609,53,M,191443.0,1.76,Chicago,n/e,2
59610,62,F,93518.0,1.79,New York,PhD,2
59611,2,M,39326.0,1.91,Los Angeles,Master,1
59612,68,M,24210.0,1.81,Los Angeles,Bachelor,1
59613,46,F,49667.0,1.57,Houston,PhD,5
59614,72,F,51109.0,1.85,New York,PhD,0
59615,57,F,25555.0,1.8,Chicago,PhD,2
59616,67,F,87870.0,1.68,New York,Master,2
59617,27,F,38905.0,1.91,Los Angeles,Master,0
59618,62,F,37017.0,1.91,Los Angeles,Master,2
59619,80,F,53574.0,1.71,Phoenix,Master,1
59620,22,F,53934.0,1.78,Los Angeles,PhD,3
59621,16,M,76508.0,1.83,Phoenix,Bachelor,4
59622,29,F,57755.0,1.6,New York,n/e,3
59623,15,M,39556.0,1.91,Houston,PhD,0
59624,181,M,62099.0,1.98,Chicago,Bachelor,2
59625,95,M,23168.0,1.93,Los Angeles,n/e,1
59626,164,M,170757.0,1.91,Chicago,Bachelor,2
59627,24,M,66803.0,1.6,Houston,n/e,1
59628,18,F,21569.0,1.56,Los Angeles,Bachelor,0
59629,49,M,33289.0,1.84,Los Angeles,PhD,1
59630,161,M,62099.0,1.98,Chicago,Bachelor,2
59631,7,F,65136.0,1.88,New York,Master,3
59632,67,M,50741.0,1.66,Houston,Bachelor,2
59633,173,M,62099.0,1.82,Chicago,n/e,2
59634,80,M,32108.0,1.6,Chicago,Bachelor,2
59635,77,F,53896.0,1.57,Chicago,Bachelor,5
59636,27,F,87060.0,1.79,Los Angeles,PhD,3
59637,58,M,64201.0,1.84,Phoenix,Master,3
59638,53,M,62099.0,1.97,Chicago,Bachelor,2
59639,48,M,24363.0,1.81,Chicago,PhD,5
59640,14,M,48294.0,1.91,Los Angeles,Master,1
59641,80,M,40441.0,1.66,Phoenix,n/e,1
59642,30,M,80437.0,1.64,New York,Master,5
59643,10,M,21871.0,1.87,New York,Master,0
59644,53,M,164828.0,1.64,Chicago,n/e,2
59645,70,M,65675.0,1.8,Los Angeles,Bachelor,3
59646,39,F,93690.0,1.84,Houston,Bachelor,2
59647,35,F,96509.0,1.52,Phoenix,Bachelor,2
59648,92,M,96898.0,1.72,Phoenix,Bachelor,3
59649,77,F,31228.0,1.67,New York,Master,2
59650,70,M,42508.0,1.54,Houston,PhD,0
59651,72,M,85535.0,1.56,Chicago,Bachelor,0
59652,99,F,25676.0,1.52,Houston,Master,0
59653,32,M,49393.0,1.79,Phoenix,Bachelor,1
59654,70,F,40722.0,1.77,Chicago,Bachelor,5
59655,1,F,49628.0,1.93,New York,Bachelor,3
59656,26,M,84599.0,1.93,Los Angeles,Master,0
59657,57,M,30028.0,1.88,Houston,Bachelor,3
59658,82,F,73779.0,1.75,Los Angeles,Bachelor,3
59659,36,F,44004.0,1.89,New York,n/e,3
59660,84,M,70454.0,1.56,New York,n/e,5
59661,57,F,29031.0,1.89,Houston,Bachelor,5
59662,95,F,61506.0,1.76,Houston,n/e,2
59663,30,F,48392.0,1.73,New York,Master,4
59664,70,M,70497.0,1.75,Phoenix,Master,3
59665,16,F,32435.0,1.97,Houston,Bachelor,5
59666,13,F,94858.0,1.98,Phoenix,Master,3
59667,29,F,81281.0,1.74,New York,Master,4
59668,27,F,35437.0,1.51,New York,Bachelor,5
59669,58,F,94329.0,1.54,New York,Master,3
59670,8,M,89301.0,1.7,New York,n/e,1
59671,86,M,95601.0,1.68,Los Angeles,PhD,5
59672,33,F,56741.0,1.89,Chicago,PhD,3
59673,74,F,88033.0,1.87,Houston,Bachelor,5
59674,35,F,44508.0,1.94,Phoenix,n/e,0
59675,51,M,20589.0,1.86,New York,Master,0
59676,22,F,96071.0,1.88,Phoenix,PhD,0
59677,40,M,73196.0,1.77,Los Angeles,Bachelor,2
59678,47,M,63477.0,1.99,Houston,Master,3
59679,41,M,83920.0,1.55,Phoenix,n/e,5
59680,40,F,92536.0,1.83,New York,Master,0
59681,4,F,33235.0,1.78,New York,PhD,4
59682,57,M,89697.0,1.54,Phoenix,Bachelor,0
59683,63,M,64357.0,1.68,Houston,Master,5
59684,2,F,40578.0,1.84,Phoenix,PhD,3
59685,2,M,74506.0,1.83,New York,Master,0
59686,42,M,75758.0,1.81,New York,Master,0
59687,30,F,22335.0,1.73,Phoenix,n/e,1
59688,46,M,72376.0,1.82,Phoenix,Master,0
59689,42,M,73805.0,1.61,Houston,Master,0
59690,84,F,65310.0,1.83,Chicago,Bachelor,0
59691,156,M,62099.0,1.92,Chicago,Bachelor,2
59692,67,M,31516.0,1.93,Houston,Bachelor,5
59693,17,F,63849.0,1.93,Los Angeles,PhD,2
59694,27,M,94605.0,1.96,Los Angeles,Bachelor,0
59695,34,F,46317.0,1.99,New York,Master,4
59696,71,M,78533.0,1.94,Houston,PhD,5
59697,93,M,76588.0,1.52,Houston,n/e,5
59698,13,F,22067.0,1.93,Chicago,Bachelor,3
59699,86,F,21793.0,1.57,Phoenix,Master,3
59700,16,M,34359.0,1.91,Chicago,Master,2
59701,181,M,177134.0,1.84,Chicago,Bachelor,2
59702,66,M,42058.0,1.73,Chicago,n/e,5
59703,4,F,83614.0,1.85,Los Angeles,PhD,1
59704,86,F,68861.0,1.75,New York,PhD,0
59705,72,M,87014.0,1.95,Houston,n/e,2
59706,23,F,69316.0,1.57,Houston,Bachelor,5
59707,73,F,51669.0,1.94,Los Angeles,n/e,2
59708,84,M,79344.0,1.72,Phoenix,PhD,3
59709,96,M,32025.0,1.87,Los Angeles,Master,2
59710,30,M,40867.0,1.77,Los Angeles,Bachelor,4
59711,67,M,65976.0,1.75,Phoenix,n/e,3
59712,42,M,68022.0,1.61,Houston,PhD,4
59713,8,F,31062.0,1.59,Phoenix,n/e,0
59714,18,F,53301.0,1.85,Houston,Master,4
59715,94,F,57432.0,1.61,Los Angeles,n/e,3
59716,69,F,67747.0,1.96,Houston,n/e,1
59717,36,M,22654.0,1.59,Phoenix,Bachelor,2
59718,63,M,62917.0,1.86,Chicago,Bachelor,2
59719,62,F,93198.0,1.63,Los Angeles,n/e,4
59720,53,M,176288.0,1.79,Chicago,n/e,2
59721,71,F,28036.0,1.78,New York,n/e,5
59722,98,F,34753.0,1.7,Chicago,n/e,2
59723,22,F,58565.0,1.65,Chicago,Master,2
59724,44,M,20675.0,1.99,Houston,Master,0
59725,66,M,26096.0,1.68,New York,PhD,4
59726,63,M,56395.0,1.57,New York,Master,1
59727,95,F,54033.0,1.69,Houston,Master,1
59728,46,F,57021.0,1.69,Houston,Bachelor,4
59729,29,F,34041.0,1.85,Houston,PhD,1
59730,60,M,51244.0,1.74,Los Angeles,n/e,1
59731,53,M,62099.0,1.62,Chicago,Bachelor,2
59732,48,F,70740.0,1.73,New York,PhD,5
59733,55,F,79845.0,1.9,New York,Master,1
59734,99,M,55518.0,1.92,New York,Bachelor,3
59735,38,M,44199.0,1.89,Houston,PhD,2
59736,13,F,52713.0,1.92,New York,PhD,2
59737,42,F,89282.0,1.85,Phoenix,PhD,5
59738,31,M,22742.0,1.55,Los Angeles,Bachelor,3
59739,28,M,53246.0,1.87,New York,Bachelor,1
59740,96,F,92373.0,1.54,Phoenix,n/e,1
59741,5,M,99731.0,1.92,Houston,n/e,4
59742,58,F,86085.0,1.69,Chicago,Bachelor,2
59743,99,M,25283.0,1.61,Phoenix,n/e,5
59744,3,M,29485.0,1.87,Los Angeles,Bachelor,0
59745,49,M,74155.0,1.52,Phoenix,Master,5
59746,53,F,70394.0,1.92,Chicago,PhD,4
59747,54,F,75902.0,1.59,Los Angeles,n/e,2
59748,88,F,63112.0,1.88,Chicago,n/e,0
59749,64,M,41889.0,1.84,Los Angeles,Master,1
59750,155,M,62099.0,1.6,Chicago,n/e,2
59751,83,F,72980.0,1.9,Phoenix,Master,3
59752,53,M,199321.0,1.58,Chicago,n/e,2
59753,90,M,57316.0,1.71,Los Angeles,Master,4
59754,52,M,62998.0,1.51,New York,n/e,2
59755,28,F,24788.0,1.88,Phoenix,PhD,5
59756,98,F,28690.0,1.59,New York,PhD,5
59757,30,F,32946.0,1.95,New York,n/e,0
59758,12,F,97342.0,1.64,Phoenix,n/e,5
59759,13,F,91828.0,1.77,Los Angeles,Bachelor,0
59760,74,M,30269.0,1.89,New York,PhD,0
59761,9,M,28865.0,1.89,New York,Master,2
59762,92,M,64311.0,1.88,Chicago,Master,3
59763,56,F,93108.0,1.82,Phoenix,Bachelor,0
59764,90,F,96837.0,1.92,New York,PhD,1
59765,12,M,79417.0,1.66,Los Angeles,PhD,3
59766,14,M,45140.0,1.58,Los Angeles,Master,2
59767,196,M,189433.0,1.93,Chicago,PhD,2
59768,43,M,48399.0,1.62,Houston,n/e,1
59769,44,F,69817.0,1.78,Los Angeles,PhD,0
59770,96,M,64540.0,1.57,Los Angeles,Master,3
59771,29,F,23005.0,1.51,Phoenix,n/e,2
59772,4,M,28377.0,1.71,Los Angeles,Bachelor,5
59773,77,M,94965.0,1.67,New York,Bachelor,1
59774,32,M,69710.0,1.53,Los Angeles,PhD,3
59775,63,M,29499.0,1.6,Houston,PhD,3
59776,27,F,89638.0,1.73,Chicago,Master,0
59777,93,F,50355.0,1.96,New York,n/e,3
59778,15,M,20817.0,1.91,Los Angeles,Master,3
59779,182,M,62099.0,1.85,Chicago,Bachelor,2
59780,53,M,176683.0,1.98,Chicago,Master,2
59781,88,F,42851.0,1.69,Los Angeles,PhD,3
59782,8,M,70184.0,1.79,New York,Master,5
59783,30,M,22961.0,1.69,Chicago,n/e,2
59784,63,F,80091.0,1.55,Chicago,PhD,4
59785,64,F,58235.0,1.71,Los Angeles,PhD,0
59786,80,M,67064.0,1.99,Chicago,Master,1
59787,10,M,30311.0,1.64,Houston,PhD,5
59788,60,F,62739.0,1.72,Chicago,Master,4
59789,184,M,62099.0,1.87,Chicago,Bachelor,2
59790,100,M,92212.0,1.86,Phoenix,PhD,1
59791,28,F,74596.0,1.59,New York,Bachelor,1
59792,63,M,83117.0,1.72,New York,Bachelor,1
59793,74,F,37593.0,1.6,Los Angeles,n/e,0
59794,53,M,197420.0,1.52,Chicago,Master,2
59795,84,M,68988.0,1.88,Phoenix,Master,3
59796,28,F,73280.0,1.88,Houston,n/e,5
59797,4,F,58510.0,1.6,New York,Bachelor,1
59798,54,M,27213.0,1.87,New York,PhD,4
59799,13,M,61718.0,1.93,Chicago,Master,3
59800,69,M,37417.0,1.81,Houston,n/e,1
59801,75,M,27433.0,1.66,Chicago,Bachelor,5
59802,18,M,62033.0,1.78,Los Angeles,PhD,5
59803,53,M,62099.0,1.78,Chicago,n/e,2
59804,2,M,98741.0,1.6,Phoenix,Master,2
59805,37,M,42901.0,1.9,Houston,Bachelor,3
59806,48,F,55526.0,1.93,Houston,n/e,3
59807,67,M,24820.0,1.78,Chicago,Bachelor,4
59808,17,M,55021.0,1.81,Chicago,Master,5
59809,6,M,84127.0,1.85,Chicago,n/e,2
59810,62,F,29976.0,1.82,Chicago,Bachelor,5
59811,53,M,168349.0,1.65,Chicago,Master,2
59812,13,F,45710.0,1.73,New York,PhD,0
59813,51,M,22542.0,1.58,Chicago,PhD,1
59814,24,M,92179.0,2.0,Phoenix,PhD,1
59815,35,F,26697.0,1.76,Houston,Bachelor,5
59816,58,F,85989.0,1.92,Los Angeles,Master,4
59817,89,M,24317.0,1.63,New York,Master,4
59818,39,M,93447.0,1.55,Chicago,Bachelor,2
59819,17,F,40279.0,1.69,Chicago,Bachelor,0
59820,39,F,20130.0,1.97,Phoenix,n/e,0
59821,56,F,77670.0,1.84,Phoenix,Bachelor,1
59822,72,F,49159.0,1.62,New York,n/e,1
59823,35,M,31293.0,1.84,Chicago,PhD,0
59824,62,F,29387.0,1.52,Chicago,PhD,0
59825,32,F,60388.0,1.79,New York,PhD,0
59826,19,F,33090.0,1.6,Los Angeles,Bachelor,0
59827,47,M,84174.0,1.64,Chicago,n/e,2
59828,42,F,76124.0,1.91,Chicago,Master,0
59829,53,M,178731.0,1.69,Chicago,PhD,2
59830,99,M,74969.0,1.66,Chicago,Bachelor,3
59831,55,M,99671.0,1.58,Phoenix,Master,5
59832,43,F,47692.0,1.83,New York,Bachelor,3
59833,18,F,36715.0,1.62,Phoenix,n/e,1
59834,74,M,48579.0,1.78,Houston,Bachelor,2
59835,85,M,98293.0,1.68,Houston,PhD,2
59836,78,F,53239.0,1.51,Houston,PhD,1
59837,4,M,59055.0,1.9,Los Angeles,Bachelor,2
59838,43,F,75590.0,1.55,Los Angeles,n/e,4
59839,92,F,33058.0,1.8,Chicago,Bachelor,4
59840,53,M,62099.0,1.64,Chicago,PhD,2
59841,50,F,97920.0,1.88,Chicago,n/e,2
59842,198,M,183626.0,1.65,Chicago,PhD,2
59843,80,F,97039.0,1.55,New York,PhD,0
59844,82,M,93672.0,1.81,New York,Bachelor,3
59845,16,M,36717.0,1.6,New York,n/e,5
59846,17,M,97448.0,1.58,Phoenix,Master,0
59847,4,F,83705.0,1.93,Los Angeles,Bachelor,3
59848,58,F,65693.0,1.58,Chicago,PhD,4
59849,182,M,62099.0,1.57,Chicago,Master,2
59850,96,M,64780.0,1.84,Los Angeles,Bachelor,2
59851,94,F,52225.0,1.75,Phoenix,n/e,1
59852,5,F,63314.0,1.62,Houston,PhD,1
59853,80,F,69259.0,1.64,Chicago,Bachelor,1
59854,45,F,72911.0,1.73,Phoenix,Master,2
59855,62,M,78437.0,1.94,Los Angeles,PhD,3
59856,71,F,35378.0,1.72,New York,PhD,2
59857,85,F,35263.0,2.0,Houston,Master,0
59858,78,F,40121.0,1.65,Chicago,Master,2
59859,3,F,37955.0,1.66,Houston,PhD,5
59860,30,F,82878.0,1.73,Chicago,n/e,3
59861,41,M,88259.0,2.0,Los Angeles,n/e,5
59862,90,M,39861.0,1.56,Houston,PhD,3
59863,90,F,65177.0,1.77,Los Angeles,n/e,4
59864,42,F,91852.0,1.53,Chicago,n/e,5
59865,2,M,23715.0,1.56,Houston,PhD,3
59866,69,F,35766.0,1.99,Chicago,n/e,5
59867,13,F,49959.0,1.96,Houston,PhD,0
59868,73,F,59880.0,1.6,Houston,n/e,4
59869,78,F,56296.0,1.75,Phoenix,Master,4
59870,97,F,48723.0,1.85,New York,n/e,3
59871,53,M,173191.0,1.68,Chicago,Bachelor,2
59872,70,F,70217.0,1.75,New York,n/e,5
59873,96,M,20277.0,1.76,Phoenix,Master,4
59874,34,F,67079.0,1.81,Chicago,Master,0
59875,36,F,64493.0,1.75,Chicago,Bachelor,0
59876,42,F,29435.0,1.88,New York,n/e,1
59877,56,F,52829.0,1.93,Phoenix,n/e,2
59878,42,F,30509.0,1.97,Los Angeles,Master,4
59879,91,M,31310.0,1.97,New York,Master,2
59880,53,M,62099.0,1.93,Chicago,n/e,2
59881,96,M,92696.0,1.57,Houston,Bachelor,0
59882,167,M,161014.0,1.97,Chicago,Master,2
59883,93,F,62343.0,1.54,Houston,n/e,5
59884,157,M,165244.0,1.79,Chicago,n/e,2
59885,100,F,66328.0,1.76,Phoenix,n/e,3
59886,11,M,37643.0,1.52,Phoenix,n/e,5
59887,94,M,40659.0,1.5,Houston,Master,1
59888,187,M,62099.0,1.9,Chicago,PhD,2
59889,34,M,73864.0,1.83,Phoenix,n/e,4
59890,38,M,37823.0,1.92,Houston,Master,1
59891,24,M,83845.0,1.72,Phoenix,Master,3
59892,182,M,62099.0,1.63,Chicago,PhD,2
59893,41,F,92977.0,1.54,Houston,Bachelor,1
59894,34,M,20221.0,1.7,Phoenix,Bachelor,2
59895,53,M,62099.0,1.62,Chicago,n/e,2
59896,82,F,23505.0,1.54,New York,Master,0
59897,47,M,22906.0,1.67,Houston,n/e,0
59898,11,M,86880.0,1.96,New York,Master,5
59899,48,F,36224.0,1.78,Phoenix,PhD,3
59900,89,F,35686.0,1.75,Chicago,n/e,3
59901,53,M,62099.0,1.73,Chicago,Bachelor,2
59902,42,M,77397.0,1.54,New York,Bachelor,3
59903,54,M,73685.0,1.97,Los Angeles,Master,1
59904,62,M,28388.0,1.89,Chicago,n/e,1
59905,36,M,29740.0,1.64,Chicago,PhD,3
59906,2,M,86939.0,1.6,Chicago,Master,5
59907,73,F,29859.0,1.55,New York,Master,3
59908,23,F,98194.0,1.98,Houston,Master,0
59909,7,M,49722.0,1.83,Chicago,n/e,3
59910,15,F,47523.0,1.84,Phoenix,PhD,2
59911,94,F,75863.0,1.51,Houston,Bachelor,3
59912,51,M,30237.0,1.69,Chicago,n/e,4
59913,153,M,62099.0,1.84,Chicago,n/e,2
59914,64,M,65321.0,1.91,Houston,n/e,3
59915,41,F,35367.0,1.89,Los Angeles,n/e,4
59916,53,M,186128.0,1.58,Chicago,Bachelor,2
59917,53,M,62099.0,1.92,Chicago,n/e,2
59918,77,F,61387.0,1.7,Los Angeles,n/e,4
59919,87,F,59608.0,1.7,Phoenix,Master,1
59920,32,F,22957.0,1.64,Houston,Master,4
59921,5,M,35692.0,1.79,Phoenix,Bachelor,1
59922,4,M,91326.0,1.88,Houston,n/e,3
59923,10,F,54337.0,1.54,Chicago,PhD,1
59924,29,F,51127.0,1.8,Chicago,Bachelor,3
59925,33,F,63530.0,1.73,Los Angeles,n/e,2
59926,81,F,53965.0,1.7,Chicago,PhD,4
59927,162,M,62099.0,1.95,Chicago,Master,2
59928,39,M,48991.0,1.85,Los Angeles,Master,1
59929,5,M,93025.0,1.55,Houston,Bachelor,2
59930,45,F,88439.0,1.87,Houston,Master,2
59931,95,F,68499.0,1.7,Houston,n/e,2
59932,53,M,173525.0,1.72,Chicago,n/e,2
59933,69,M,23455.0,1.89,New York,Master,0
59934,7,M,90846.0,1.53,Chicago,PhD,4
59935,50,F,90343.0,1.69,Los Angeles,Master,4
59936,81,M,62439.0,1.58,Houston,Master,5
59937,62,M,93704.0,1.76,Phoenix,PhD,2
59938,3,M,34247.0,1.83,Los Angeles,n/e,5
59939,74,M,75577.0,1.97,New York,n/e,4
59940,194,M,62099.0,1.82,Chicago,n/e,2
59941,33,M,26100.0,1.81,New York,PhD,4
59942,170,M,62099.0,1.74,Chicago,Master,2
59943,56,F,98275.0,1.98,Los Angeles,PhD,5
59944,46,M,95799.0,1.56,Chicago,Bachelor,2
59945,40,F,92098.0,1.84,New York,Master,0
59946,67,F,44550.0,1.88,New York,Bachelor,4
59947,170,M,187115.0,1.89,Chicago,Master,2
59948,1,F,99419.0,1.51,Houston,Master,0
59949,7,F,57835.0,1.9,Phoenix,Bachelor,4
59950,2,M,70916.0,1.84,Phoenix,Master,2
59951,6,M,28587.0,1.53,Chicago,PhD,4
59952,167,M,62099.0,1.73,Chicago,Bachelor,2
59953,5,F,54802.0,1.52,Phoenix,Bachelor,4
59954,3,F,65835.0,2.0,Los Angeles,PhD,1
59955,53,M,189534.0,1.69,Chicago,PhD,2
59956,92,M,76298.0,1.95,Chicago,PhD,5
59957,53,F,86480.0,1.53,Chicago,Bachelor,0
59958,33,M,91826.0,1.79,Chicago,n/e,3
59959,46,F,69098.0,1.74,New York,n/e,3
59960,33,F,79462.0,1.68,Phoenix,PhD,1
59961,80,F,88573.0,1.64,Chicago,PhD,1
59962,53,M,62099.0,1.8,Chicago,n/e,2
59963,50,F,99518.0,1.79,New York,Master,5
59964,68,F,49860.0,1.95,New York,PhD,3
59965,28,M,25595.0,1.83,Phoenix,n/e,1
59966,38,F,60828.0,1.59,New York,PhD,2
59967,94,F,55358.0,1.54,Phoenix,n/e,3
59968,69,F,23128.0,1.88,New York,Master,2
59969,57,M,98531.0,1.91,Houston,n/e,1
59970,45,M,45993.0,1.73,Los Angeles,Bachelor,3
59971,22,M,33791.0,1.87,Phoenix,PhD,1
59972,47,F,38564.0,1.7,Chicago,Bachelor,5
59973,53,F,73626.0,1.58,New York,PhD,1
59974,3,M,32323.0,1.89,Los Angeles,PhD,0
59975,37,M,32561.0,1.53,Los Angeles,n/e,5
59976,71,M,57233.0,1.65,Phoenix,Bachelor,1
59977,75,F,31419.0,1.89,Chicago,Bachelor,1
59978,78,M,67210.0,1.68,Chicago,Master,1
59979,19,M,27919.0,1.73,Houston,Bachelor,3
59980,37,F,23086.0,1.98,Chicago,PhD,5
59981,51,F,94029.0,1.54,Los Angeles,n/e,1
59982,55,M,34772.0,1.78,Chicago,Master,2
59983,18,F,85196.0,1.76,Phoenix,n/e,1
59984,41,F,52471.0,1.99,Houston,PhD,4
59985,57,M,98688.0,1.7,Los Angeles,n/e,5
59986,55,F,36961.0,1.53,Chicago,PhD,1
59987,8,M,49665.0,1.84,Los Angeles,Bachelor,4
59988,11,M,63028.0,1.67,Houston,Bachelor,0
59989,25,M,58120.0,1.94,Los Angeles,Master,4
59990,68,M,26591.0,1.63,Los Angeles,PhD,2
59991,6,F,49047.0,1.78,New York,PhD,0
59992,90,F,79612.0,1.99,New York,Master,2
59993,61,M,46330.0,1.94,Phoenix,n/e,4
59994,78,F,36128.0,2.0,Chicago,n/e,3
59995,187,M,62099.0,1.64,Chicago,PhD,2
59996,95,F,94033.0,1.84,New York,Master,2
59997,11,M,84406.0,1.98,Houston,Master,2
59998,12,F,60362.0,1.68,Chicago,Master,2
59999,65,F,26606.0,1.58,Chicago,Bachelor,2
60000,15,M,68247.0,1.71,New York,Bachelor,0
60001,22,F,25823.0,1.68,Phoenix,Bachelor,4
60002,86,F,45530.0,1.76,Los Angeles,Master,3
60003,14,F,88802.0,1.98,Houston,Bachelor,4
60004,50,M,81737.0,1.8,Houston,Bachelor,0
60005,46,M,55043.0,1.64,Houston,n/e,1
60006,23,F,89515.0,1.95,Los Angeles,Master,0
60007,88,F,37727.0,1.63,New York,PhD,5
60008,85,F,23606.0,1.74,Houston,n/e,2
60009,53,M,62099.0,1.99,Chicago,Master,2
60010,8,M,56699.0,1.69,Houston,PhD,0
60011,72,F,24618.0,1.7,Chicago,Bachelor,5
60012,87,F,41724.0,1.75,Los Angeles,n/e,2
60013,16,M,62782.0,1.94,New York,PhD,5
60014,48,M,47895.0,1.85,Houston,PhD,1
60015,73,M,84101.0,1.88,Los Angeles,Bachelor,2
60016,43,F,98235.0,1.54,Houston,PhD,2
60017,78,F,65145.0,1.65,Phoenix,PhD,3
60018,3,F,26656.0,1.81,Houston,PhD,1
60019,171,M,159183.0,1.81,Chicago,Master,2
60020,31,M,99316.0,1.98,Chicago,n/e,2
60021,14,F,96763.0,1.51,New York,n/e,1
60022,180,M,164190.0,1.53,Chicago,Bachelor,2
60023,3,F,75945.0,1.51,Phoenix,Master,0
60024,57,M,97102.0,2.0,Phoenix,n/e,5
60025,10,F,84299.0,1.93,Phoenix,Master,1
60026,100,M,42514.0,1.78,Chicago,Master,0
60027,64,M,27427.0,1.64,Phoenix,PhD,1
60028,33,F,83321.0,1.64,Los Angeles,Master,4
60029,10,M,40927.0,1.96,Phoenix,Master,2
60030,81,M,63001.0,1.65,New York,Bachelor,3
60031,56,F,26727.0,1.81,Los Angeles,PhD,2
60032,88,F,97081.0,1.86,Los Angeles,Master,4
60033,36,F,73629.0,1.73,New York,PhD,1
60034,62,M,47164.0,1.67,Chicago,n/e,0
60035,62,M,52930.0,1.88,Los Angeles,PhD,4
60036,99,M,67941.0,1.73,New York,PhD,2
60037,93,M,84188.0,1.82,Phoenix,Bachelor,1
60038,85,F,32181.0,1.85,Phoenix,Bachelor,4
60039,50,F,32084.0,1.89,Phoenix,Bachelor,5
60040,25,F,27712.0,1.78,New York,PhD,1
60041,99,F,85010.0,1.69,Chicago,n/e,1
60042,13,M,50575.0,1.62,Houston,PhD,1
60043,53,M,183291.0,1.54,Chicago,PhD,2
60044,6,M,35779.0,1.98,New York,n/e,0
60045,89,M,98239.0,1.51,New York,Bachelor,5
60046,30,M,57878.0,1.58,New York,Bachelor,5
60047,100,M,68261.0,1.75,Chicago,n/e,2
60048,21,M,94663.0,1.7,Houston,Bachelor,3
60049,90,F,34226.0,1.63,Phoenix,n/e,4
60050,32,F,92514.0,1.75,Los Angeles,Bachelor,5
60051,16,M,70198.0,1.54,Chicago,Bachelor,1
60052,75,M,25302.0,1.54,Los Angeles,PhD,0
60053,59,F,94703.0,1.74,Phoenix,Bachelor,1
60054,52,F,96818.0,1.88,New York,Bachelor,3
60055,61,M,55979.0,1.86,Phoenix,n/e,1
60056,8,F,24956.0,1.94,Houston,n/e,4
60057,21,F,41953.0,1.92,Houston,PhD,5
60058,47,M,69345.0,1.89,Houston,PhD,3
60059,40,M,27596.0,1.8,Houston,Master,4
60060,49,M,60745.0,1.61,Chicago,Bachelor,1
60061,13,M,37729.0,1.74,Houston,PhD,4
60062,53,F,45523.0,1.7,Houston,PhD,4
60063,66,F,26625.0,1.82,Chicago,n/e,2
60064,33,F,93688.0,1.65,Phoenix,n/e,4
60065,38,F,63490.0,1.67,Los Angeles,n/e,5
60066,36,M,70743.0,1.97,Los Angeles,n/e,1
60067,49,F,32755.0,1.78,Chicago,Bachelor,4
60068,76,M,35051.0,1.65,Phoenix,PhD,5
60069,54,M,22535.0,1.6,Los Angeles,Master,5
60070,37,F,96727.0,1.91,Phoenix,Master,3
60071,47,F,32633.0,1.65,Houston,Bachelor,2
60072,98,M,36858.0,1.97,Houston,n/e,2
60073,83,F,85541.0,1.96,Chicago,PhD,1
60074,65,F,46463.0,1.99,New York,Master,0
60075,78,F,47127.0,1.68,Phoenix,Master,0
60076,98,F,34613.0,1.57,Chicago,n/e,1
60077,24,M,49660.0,1.93,New York,Master,3
60078,33,F,23497.0,1.97,Phoenix,n/e,3
60079,88,F,96589.0,1.54,Los Angeles,Bachelor,4
60080,40,M,21088.0,1.89,Houston,Master,0
60081,11,F,96506.0,1.67,Phoenix,Master,0
60082,154,M,157022.0,1.92,Chicago,Master,2
60083,70,F,32858.0,1.88,Houston,n/e,2
60084,30,M,54032.0,1.93,Los Angeles,Master,0
60085,24,F,76626.0,1.74,New York,PhD,5
60086,66,M,63119.0,1.95,Chicago,n/e,1
60087,99,F,32416.0,1.6,Chicago,Bachelor,0
60088,9,F,59414.0,1.7,Los Angeles,PhD,2
60089,12,M,40838.0,1.55,Chicago,Master,2
60090,31,M,70364.0,1.87,Chicago,Master,5
60091,57,M,27900.0,1.63,Phoenix,n/e,5
60092,81,M,47680.0,1.54,New York,n/e,5
60093,17,F,70955.0,1.67,Chicago,Bachelor,4
60094,35,F,39471.0,1.87,Houston,Bachelor,1
60095,96,M,71635.0,1.95,Houston,Bachelor,3
60096,88,F,23333.0,1.78,Phoenix,n/e,1
60097,53,M,182043.0,1.72,Chicago,Master,2
60098,36,M,84372.0,1.97,Houston,Master,2
60099,99,M,90664.0,1.61,Los Angeles,Master,2
